ID,Product Name,Description,Price,Supplier Name,Supplier Contact,Category Name,Category Description,Image,Amount
868,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,3.81,Tata Enterprises,support@tataenterprises.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/868/400/300,2537.46
869,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,5.27,Reliance Industries,support@relianceindustries.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/869/400/300,5075.01
869,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,5.27,Tata Enterprises,support@tataenterprises.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/869/400/300,5075.01
869,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,5.27,Patanjali Ayurved,support@patanjaliayurved.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/869/400/300,5075.01
870,Generic Item,Standard quality product with good value for money.,6.03,Patanjali Ayurved,support@patanjaliayurved.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/870/400/300,1694.43
870,Generic Item,Standard quality product with good value for money.,6.03,Asian Paints,support@asianpaints.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/870/400/300,1694.43
871,Dried Fruits,100% natural ingredients. No artificial preservatives.,8.83,Hindustan Unilever,support@hindustanunilever.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/871/400/300,7999.98
871,Dried Fruits,100% natural ingredients. No artificial preservatives.,8.83,Patanjali Ayurved,support@patanjaliayurved.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/871/400/300,7999.98
872,Basic Product,Standard quality product with good value for money.,5.01,Wipro Limited,support@wiprolimited.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/872/400/300,1322.64
873,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,7.12,Mahindra Supplies,support@mahindrasupplies.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/873/400/300,5496.64
873,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,7.12,Asian Paints,support@asianpaints.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/873/400/300,5496.64
874,Basic Product,Standard quality product with good value for money.,4.97,Asian Paints,support@asianpaints.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/874/400/300,2460.15
875,Basic Product,Standard quality product with good value for money.,9.47,ITC Limited,support@itclimited.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/875/400/300,3181.92
876,Generic Item,Standard quality product with good value for money.,7.94,Wipro Limited,support@wiprolimited.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/876/400/300,7733.56
877,Generic Item,Standard quality product with good value for money.,6.60,Mahindra Supplies,support@mahindrasupplies.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/877/400/300,85.80
877,Generic Item,Standard quality product with good value for money.,6.60,Bharti Airtel,support@bhartiairtel.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/877/400/300,85.80
878,Formal Shirt,Comfortable fit with premium fabric quality. Machine washable.,32.93,Tata Enterprises,support@tataenterprises.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/878/400/300,10932.76
878,Formal Shirt,Comfortable fit with premium fabric quality. Machine washable.,32.93,Birla Corporation,support@birlacorporation.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/878/400/300,10932.76
879,Generic Item,Standard quality product with good value for money.,2.98,Birla Corporation,support@birlacorporation.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/879/400/300,327.80
879,Generic Item,Standard quality product with good value for money.,2.98,Godrej Industries,support@godrejindustries.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/879/400/300,327.80
879,Generic Item,Standard quality product with good value for money.,2.98,Dabur India,support@daburindia.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/879/400/300,327.80
880,Generic Item,Standard quality product with good value for money.,1.20,Bajaj Electronics,support@bajajelectronics.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/880/400/300,420.00
880,Generic Item,Standard quality product with good value for money.,1.20,Patanjali Ayurved,support@patanjaliayurved.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/880/400/300,420.00
881,Generic Item,Standard quality product with good value for money.,3.04,Godrej Industries,support@godrejindustries.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/881/400/300,1577.76
882,Formal Shirt,Comfortable fit with premium fabric quality. Machine washable.,24.83,Reliance Industries,support@relianceindustries.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/882/400/300,5934.37
882,Formal Shirt,Comfortable fit with premium fabric quality. Machine washable.,24.83,Godrej Industries,support@godrejindustries.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/882/400/300,5934.37
882,Formal Shirt,Comfortable fit with premium fabric quality. Machine washable.,24.83,Bharti Airtel,support@bhartiairtel.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/882/400/300,5934.37
883,Dried Fruits,100% natural ingredients. No artificial preservatives.,8.56,Tata Enterprises,support@tataenterprises.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/883/400/300,6137.52
884,Think and Grow Rich,Bestseller with excellent reader reviews. Available in paperback and hardcover.,3.84,Reliance Industries,support@relianceindustries.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/884/400/300,2135.04
884,Think and Grow Rich,Bestseller with excellent reader reviews. Available in paperback and hardcover.,3.84,Patanjali Ayurved,support@patanjaliayurved.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/884/400/300,2135.04
885,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,32.72,Reliance Industries,support@relianceindustries.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/885/400/300,11059.36
885,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,32.72,Patanjali Ayurved,support@patanjaliayurved.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/885/400/300,11059.36
885,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,32.72,Bharti Airtel,support@bhartiairtel.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/885/400/300,11059.36
886,Generic Item,Standard quality product with good value for money.,6.13,Tata Enterprises,support@tataenterprises.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/886/400/300,4775.27
887,Basic Product,Standard quality product with good value for money.,4.32,Infosys Solutions,support@infosyssolutions.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/887/400/300,4108.32
887,Basic Product,Standard quality product with good value for money.,4.32,Hindustan Unilever,support@hindustanunilever.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/887/400/300,4108.32
888,iPad Air,High-quality device with premium features. Includes warranty and after-sales support.,946.74,Mahindra Supplies,support@mahindrasupplies.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/888/400/300,928751.94
889,Basic Product,Standard quality product with good value for money.,4.35,Godrej Industries,support@godrejindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/889/400/300,73.95
890,Basic Product,Standard quality product with good value for money.,6.24,Patanjali Ayurved,support@patanjaliayurved.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/890/400/300,5846.88
890,Basic Product,Standard quality product with good value for money.,6.24,Asian Paints,support@asianpaints.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/890/400/300,5846.88
891,Basic Product,Standard quality product with good value for money.,5.86,Reliance Industries,support@relianceindustries.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/891/400/300,3375.36
891,Basic Product,Standard quality product with good value for money.,5.86,Dabur India,support@daburindia.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/891/400/300,3375.36
892,Basic Product,Standard quality product with good value for money.,2.91,Mahindra Supplies,support@mahindrasupplies.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/892/400/300,800.25
892,Basic Product,Standard quality product with good value for money.,2.91,HCL Technologies,support@hcltechnologies.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/892/400/300,800.25
892,Basic Product,Standard quality product with good value for money.,2.91,Patanjali Ayurved,support@patanjaliayurved.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/892/400/300,800.25
893,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,24.76,HCL Technologies,support@hcltechnologies.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/893/400/300,5571.00
893,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,24.76,Patanjali Ayurved,support@patanjaliayurved.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/893/400/300,5571.00
894,Basic Product,Standard quality product with good value for money.,4.14,Birla Corporation,support@birlacorporation.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/894/400/300,327.06
894,Basic Product,Standard quality product with good value for money.,4.14,Mahindra Supplies,support@mahindrasupplies.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/894/400/300,327.06
895,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,12.61,Tata Enterprises,support@tataenterprises.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/895/400/300,7755.15
895,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,12.61,HCL Technologies,support@hcltechnologies.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/895/400/300,7755.15
895,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,12.61,Bharti Airtel,support@bhartiairtel.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/895/400/300,7755.15
896,Generic Item,Standard quality product with good value for money.,6.33,Tata Enterprises,support@tataenterprises.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/896/400/300,1683.78
896,Generic Item,Standard quality product with good value for money.,6.33,Bajaj Electronics,support@bajajelectronics.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/896/400/300,1683.78
896,Generic Item,Standard quality product with good value for money.,6.33,Hindustan Unilever,support@hindustanunilever.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/896/400/300,1683.78
897,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,8.69,Birla Corporation,support@birlacorporation.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/897/400/300,990.66
897,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,8.69,Mahindra Supplies,support@mahindrasupplies.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/897/400/300,990.66
897,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,8.69,ITC Limited,support@itclimited.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/897/400/300,990.66
898,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,7.38,Wipro Limited,support@wiprolimited.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/898/400/300,1594.08
898,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,7.38,Godrej Industries,support@godrejindustries.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/898/400/300,1594.08
898,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,7.38,Patanjali Ayurved,support@patanjaliayurved.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/898/400/300,1594.08
899,Basic Product,Standard quality product with good value for money.,5.13,Mahindra Supplies,support@mahindrasupplies.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/899/400/300,1385.10
899,Basic Product,Standard quality product with good value for money.,5.13,Patanjali Ayurved,support@patanjaliayurved.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/899/400/300,1385.10
900,Basic Product,Standard quality product with good value for money.,1.53,Tata Enterprises,support@tataenterprises.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/900/400/300,703.80
900,Basic Product,Standard quality product with good value for money.,1.53,Infosys Solutions,support@infosyssolutions.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/900/400/300,703.80
900,Basic Product,Standard quality product with good value for money.,1.53,Wipro Limited,support@wiprolimited.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/900/400/300,703.80
901,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,5.80,Tata Enterprises,support@tataenterprises.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/901/400/300,4999.60
901,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,5.80,Godrej Industries,support@godrejindustries.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/901/400/300,4999.60
902,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,3.45,Asian Paints,support@asianpaints.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/902/400/300,1945.80
903,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,427.82,Tata Enterprises,support@tataenterprises.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/903/400/300,354234.96
903,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,427.82,Asian Paints,support@asianpaints.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/903/400/300,354234.96
903,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,427.82,Bharti Airtel,support@bhartiairtel.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/903/400/300,354234.96
904,Generic Item,Standard quality product with good value for money.,4.12,Reliance Industries,support@relianceindustries.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/904/400/300,894.04
904,Generic Item,Standard quality product with good value for money.,4.12,Tata Enterprises,support@tataenterprises.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/904/400/300,894.04
904,Generic Item,Standard quality product with good value for money.,4.12,Bajaj Electronics,support@bajajelectronics.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/904/400/300,894.04
905,Generic Item,Standard quality product with good value for money.,4.71,Dabur India,support@daburindia.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/905/400/300,4271.97
906,Basic Product,Standard quality product with good value for money.,6.64,HCL Technologies,support@hcltechnologies.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/906/400/300,424.96
906,Basic Product,Standard quality product with good value for money.,6.64,Asian Paints,support@asianpaints.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/906/400/300,424.96
907,Basic Product,Standard quality product with good value for money.,9.69,Tata Enterprises,support@tataenterprises.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/907/400/300,5310.12
907,Basic Product,Standard quality product with good value for money.,9.69,Bharti Airtel,support@bhartiairtel.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/907/400/300,5310.12
908,Dark Chocolate,100% natural ingredients. No artificial preservatives.,3.47,Bajaj Electronics,support@bajajelectronics.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/908/400/300,711.35
908,Dark Chocolate,100% natural ingredients. No artificial preservatives.,3.47,Godrej Industries,support@godrejindustries.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/908/400/300,711.35
908,Dark Chocolate,100% natural ingredients. No artificial preservatives.,3.47,Asian Paints,support@asianpaints.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/908/400/300,711.35
909,Generic Item,Standard quality product with good value for money.,9.21,ITC Limited,support@itclimited.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/909/400/300,2164.35
909,Generic Item,Standard quality product with good value for money.,9.21,Dabur India,support@daburindia.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/909/400/300,2164.35
910,Dell XPS,High-quality device with premium features. Includes warranty and after-sales support.,850.25,HCL Technologies,support@hcltechnologies.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/910/400/300,468487.75
911,Organic Honey,100% natural ingredients. No artificial preservatives.,4.83,Reliance Industries,support@relianceindustries.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/911/400/300,3009.09
911,Organic Honey,100% natural ingredients. No artificial preservatives.,4.83,Wipro Limited,support@wiprolimited.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/911/400/300,3009.09
911,Organic Honey,100% natural ingredients. No artificial preservatives.,4.83,Asian Paints,support@asianpaints.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/911/400/300,3009.09
912,Generic Item,Standard quality product with good value for money.,9.97,Bharti Airtel,support@bhartiairtel.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/912/400/300,9900.21
913,Basic Product,Standard quality product with good value for money.,2.56,Godrej Industries,support@godrejindustries.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/913/400/300,209.92
913,Basic Product,Standard quality product with good value for money.,2.56,Hindustan Unilever,support@hindustanunilever.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/913/400/300,209.92
913,Basic Product,Standard quality product with good value for money.,2.56,Asian Paints,support@asianpaints.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/913/400/300,209.92
914,Generic Item,Standard quality product with good value for money.,6.81,Birla Corporation,support@birlacorporation.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/914/400/300,1586.73
914,Generic Item,Standard quality product with good value for money.,6.81,Hindustan Unilever,support@hindustanunilever.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/914/400/300,1586.73
915,Basic Product,Standard quality product with good value for money.,4.81,Bajaj Electronics,support@bajajelectronics.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/915/400/300,4468.49
916,Generic Item,Standard quality product with good value for money.,1.64,Wipro Limited,support@wiprolimited.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/916/400/300,1218.52
916,Generic Item,Standard quality product with good value for money.,1.64,Patanjali Ayurved,support@patanjaliayurved.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/916/400/300,1218.52
917,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,4.06,Birla Corporation,support@birlacorporation.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/917/400/300,767.34
917,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,4.06,Wipro Limited,support@wiprolimited.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/917/400/300,767.34
917,The Silent Patient,Bestseller with excellent reader reviews. Available in paperback and hardcover.,4.06,Bajaj Electronics,support@bajajelectronics.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/917/400/300,767.34
918,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,35.88,Mahindra Supplies,support@mahindrasupplies.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/918/400/300,20128.68
919,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,21.51,Dabur India,support@daburindia.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/919/400/300,15702.30
919,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,21.51,Hindustan Unilever,support@hindustanunilever.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/919/400/300,15702.30
919,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,21.51,Asian Paints,support@asianpaints.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/919/400/300,15702.30
920,Basic Product,Standard quality product with good value for money.,1.13,Tata Enterprises,support@tataenterprises.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/920/400/300,996.66
920,Basic Product,Standard quality product with good value for money.,1.13,Wipro Limited,support@wiprolimited.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/920/400/300,996.66
921,Atomic Habits,Bestseller with excellent reader reviews. Available in paperback and hardcover.,8.04,Infosys Solutions,support@infosyssolutions.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/921/400/300,3867.24
922,Generic Item,Standard quality product with good value for money.,3.93,Godrej Industries,support@godrejindustries.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/922/400/300,3305.13
923,Think and Grow Rich,Bestseller with excellent reader reviews. Available in paperback and hardcover.,4.98,Wipro Limited,support@wiprolimited.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/923/400/300,1259.94
923,Think and Grow Rich,Bestseller with excellent reader reviews. Available in paperback and hardcover.,4.98,ITC Limited,support@itclimited.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/923/400/300,1259.94
924,Basic Product,Standard quality product with good value for money.,2.61,HCL Technologies,support@hcltechnologies.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/924/400/300,2088.00
925,Basic Product,Standard quality product with good value for money.,5.94,Tata Enterprises,support@tataenterprises.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/925/400/300,4627.26
925,Basic Product,Standard quality product with good value for money.,5.94,Infosys Solutions,support@infosyssolutions.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/925/400/300,4627.26
925,Basic Product,Standard quality product with good value for money.,5.94,Bajaj Electronics,support@bajajelectronics.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/925/400/300,4627.26
926,Generic Item,Standard quality product with good value for money.,7.72,Wipro Limited,support@wiprolimited.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/926/400/300,7534.72
926,Generic Item,Standard quality product with good value for money.,7.72,ITC Limited,support@itclimited.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/926/400/300,7534.72
927,Basic Product,Standard quality product with good value for money.,9.25,ITC Limited,support@itclimited.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/927/400/300,2682.50
927,Basic Product,Standard quality product with good value for money.,9.25,Hindustan Unilever,support@hindustanunilever.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/927/400/300,2682.50
928,MacBook Pro,High-quality device with premium features. Includes warranty and after-sales support.,781.47,Birla Corporation,support@birlacorporation.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/928/400/300,107842.86
928,MacBook Pro,High-quality device with premium features. Includes warranty and after-sales support.,781.47,Bajaj Electronics,support@bajajelectronics.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/928/400/300,107842.86
928,MacBook Pro,High-quality device with premium features. Includes warranty and after-sales support.,781.47,Bharti Airtel,support@bhartiairtel.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/928/400/300,107842.86
929,Generic Item,Standard quality product with good value for money.,1.05,Wipro Limited,support@wiprolimited.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/929/400/300,1023.75
929,Generic Item,Standard quality product with good value for money.,1.05,Bajaj Electronics,support@bajajelectronics.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/929/400/300,1023.75
930,MacBook Pro,High-quality device with premium features. Includes warranty and after-sales support.,1006.91,Infosys Solutions,support@infosyssolutions.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/930/400/300,986771.80
931,Basic Product,Standard quality product with good value for money.,5.33,Dabur India,support@daburindia.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/931/400/300,5015.53
932,Basic Product,Standard quality product with good value for money.,8.21,Hindustan Unilever,support@hindustanunilever.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/932/400/300,4999.89
933,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,5.40,Tata Enterprises,support@tataenterprises.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/933/400/300,2856.60
933,Denim Jeans,Comfortable fit with premium fabric quality. Machine washable.,5.40,Wipro Limited,support@wiprolimited.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/933/400/300,2856.60
934,Generic Item,Standard quality product with good value for money.,5.54,Birla Corporation,support@birlacorporation.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/934/400/300,5113.42
934,Generic Item,Standard quality product with good value for money.,5.54,Mahindra Supplies,support@mahindrasupplies.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/934/400/300,5113.42
934,Generic Item,Standard quality product with good value for money.,5.54,Bharti Airtel,support@bhartiairtel.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/934/400/300,5113.42
935,Cotton T-Shirt,Comfortable fit with premium fabric quality. Machine washable.,17.69,Tata Enterprises,support@tataenterprises.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/935/400/300,8880.38
935,Cotton T-Shirt,Comfortable fit with premium fabric quality. Machine washable.,17.69,Asian Paints,support@asianpaints.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/935/400/300,8880.38
935,Cotton T-Shirt,Comfortable fit with premium fabric quality. Machine washable.,17.69,Bharti Airtel,support@bhartiairtel.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/935/400/300,8880.38
936,Generic Item,Standard quality product with good value for money.,6.88,Mahindra Supplies,support@mahindrasupplies.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/936/400/300,6487.84
936,Generic Item,Standard quality product with good value for money.,6.88,Bajaj Electronics,support@bajajelectronics.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/936/400/300,6487.84
937,Generic Item,Standard quality product with good value for money.,2.22,Hindustan Unilever,support@hindustanunilever.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/937/400/300,1127.76
938,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,1303.96,Bajaj Electronics,support@bajajelectronics.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/938/400/300,309038.52
939,Dried Fruits,100% natural ingredients. No artificial preservatives.,3.09,Mahindra Supplies,support@mahindrasupplies.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/939/400/300,998.07
940,Generic Item,Standard quality product with good value for money.,6.64,Wipro Limited,support@wiprolimited.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/940/400/300,996.00
941,Generic Item,Standard quality product with good value for money.,6.55,Mahindra Supplies,support@mahindrasupplies.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/941/400/300,1598.20
941,Generic Item,Standard quality product with good value for money.,6.55,Dabur India,support@daburindia.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/941/400/300,1598.20
941,Generic Item,Standard quality product with good value for money.,6.55,Hindustan Unilever,support@hindustanunilever.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/941/400/300,1598.20
942,Basic Product,Standard quality product with good value for money.,1.42,Tata Enterprises,support@tataenterprises.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/942/400/300,58.22
942,Basic Product,Standard quality product with good value for money.,1.42,Wipro Limited,support@wiprolimited.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/942/400/300,58.22
